Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
60829MI0200007,Gold,6848.465,368.46500000000003,0,3,1,Rx Generic
60829MI0200007,Gold,6798.465,368.46500000000003,0,4,1,Specialist
60829MI0200007,Gold,6165.703,0,0,5,1,Advanced Imaging
60829MI0200007,Gold,6126.2425,0,0,6,2,Lab
60829MI0200007,Gold,6076.2425,0,0,7,2,Specialist
60829MI0200007,Gold,6036.782,0,0,8,3,Lab
60829MI0200007,Gold,5886.782,0,0,9,3,Rx Specialty
60829MI0200007,Gold,5836.782,0,0,10,3,Specialist
60829MI0200007,Gold,5797.3215,0,0,11,4,Lab
60829MI0200007,Gold,5747.3215,0,0,12,4,Specialist
60829MI0200007,Gold,5707.861,0,0,13,5,Lab
60829MI0200007,Gold,5557.861,0,0,14,3,Rx Specialty
60829MI0200007,Gold,5507.861,0,0,15,5,Specialist
60829MI0200007,Gold,5468.4005,0,0,16,6,Lab
60829MI0200007,Gold,5418.4005,0,0,17,6,Specialist
60829MI0200007,Gold,5378.94,0,0,18,7,Lab
60829MI0200007,Gold,5004.103499999999,0,0,19,7,Advanced Imaging
60829MI0200007,Gold,4854.103499999999,0,0,20,7,Rx Specialty
60829MI0200007,Gold,4804.103499999999,0,0,21,7,Specialist
60829MI0200007,Gold,4764.642999999999,0,0,22,8,Lab
60829MI0200007,Gold,4614.642999999999,0,0,23,8,Rx Specialty
60829MI0200007,Gold,4564.642999999999,0,0,24,8,Specialist
60829MI0200007,Gold,4525.182499999999,0,0,25,9,Lab
60829MI0200007,Gold,4375.182499999999,0,0,26,9,Rx Specialty
60829MI0200007,Gold,4325.182499999999,0,0,27,9,Specialist
60829MI0200007,Gold,4285.721999999999,0,0,28,10,Lab
60829MI0200007,Gold,3910.885499999999,0,0,29,10,Advanced Imaging
60829MI0200007,Gold,3760.885499999999,0,0,30,10,Rx Specialty
60829MI0200007,Gold,3710.885499999999,0,0,31,10,Specialist
60829MI0200007,Gold,3671.424999999999,0,0,32,11,Lab
60829MI0200007,Gold,3521.424999999999,0,0,33,11,Rx Specialty
60829MI0200007,Gold,3471.424999999999,0,0,34,11,Specialist
60829MI0200007,Gold,3431.9644999999987,0,0,35,12,Lab
60829MI0200007,Gold,3281.9644999999987,0,0,36,12,Rx Specialty
60829MI0200007,Gold,3231.9644999999987,0,0,37,12,Specialist
60829MI0200007,Gold,3192.5039999999985,0,0,38,13,Lab
60829MI0200007,Gold,2817.6674999999987,0,0,39,13,Advanced Imaging
60829MI0200007,Gold,2667.6674999999987,0,0,40,13,Rx Specialty
60829MI0200007,Gold,2617.6674999999987,0,0,41,13,Specialist
60829MI0200007,Gold,2578.2069999999985,0,0,42,14,Lab
60829MI0200007,Gold,2428.2069999999985,0,0,43,14,Rx Specialty
60829MI0200007,Gold,2378.2069999999985,0,0,44,14,Specialist
60829MI0200007,Gold,2338.7464999999984,0,0,45,15,Lab
60829MI0200007,Gold,2188.7464999999984,0,0,46,15,Rx Specialty
60829MI0200007,Gold,2138.7464999999984,0,0,47,15,Specialist
60829MI0200007,Gold,2099.2859999999982,0,0,48,16,Lab
60829MI0200007,Gold,1949.2859999999982,0,0,49,16,Rx Specialty
60829MI0200007,Gold,1899.2859999999982,0,0,50,16,Specialist
60829MI0200008,Gold,5000,1000,0,0,1,
60829MI0200008,Gold,4868.465,868.465,0,1,1,Lab
60829MI0200008,Gold,4718.465,868.465,0,2,1,Rx Specialty
60829MI0200008,Gold,4698.465,868.465,0,3,1,Rx Generic
60829MI0200008,Gold,4648.465,868.465,0,4,1,Specialist
60829MI0200008,Gold,3703.802,0,0,5,1,Advanced Imaging
60829MI0200008,Gold,3677.4950000000003,0,0,6,2,Lab
60829MI0200008,Gold,3627.4950000000003,0,0,7,2,Specialist
60829MI0200008,Gold,3601.1880000000006,0,0,8,3,Lab
60829MI0200008,Gold,3451.1880000000006,0,0,9,3,Rx Specialty
60829MI0200008,Gold,3401.1880000000006,0,0,10,3,Specialist
60829MI0200008,Gold,3374.8810000000008,0,0,11,4,Lab
60829MI0200008,Gold,3324.8810000000008,0,0,12,4,Specialist
60829MI0200008,Gold,3298.574000000001,0,0,13,5,Lab
60829MI0200008,Gold,3148.574000000001,0,0,14,3,Rx Specialty
60829MI0200008,Gold,3098.574000000001,0,0,15,5,Specialist
60829MI0200008,Gold,3072.267000000001,0,0,16,6,Lab
60829MI0200008,Gold,3022.267000000001,0,0,17,6,Specialist
60829MI0200008,Gold,2995.9600000000014,0,0,18,7,Lab
60829MI0200008,Gold,2746.0690000000013,0,0,19,7,Advanced Imaging
60829MI0200008,Gold,2596.0690000000013,0,0,20,7,Rx Specialty
60829MI0200008,Gold,2546.0690000000013,0,0,21,7,Specialist
60829MI0200008,Gold,2519.7620000000015,0,0,22,8,Lab
60829MI0200008,Gold,2369.7620000000015,0,0,23,8,Rx Specialty
60829MI0200008,Gold,2319.7620000000015,0,0,24,8,Specialist
60829MI0200008,Gold,2293.4550000000017,0,0,25,9,Lab
60829MI0200008,Gold,2143.4550000000017,0,0,26,9,Rx Specialty
60829MI0200008,Gold,2093.4550000000017,0,0,27,9,Specialist
60829MI0200008,Gold,2067.148000000002,0,0,28,10,Lab
60829MI0200008,Gold,1817.2570000000019,0,0,29,10,Advanced Imaging
60829MI0200008,Gold,1667.2570000000019,0,0,30,10,Rx Specialty
60829MI0200008,Gold,1617.2570000000019,0,0,31,10,Specialist
60829MI0200008,Gold,1590.9500000000019,0,0,32,11,Lab
60829MI0200008,Gold,1440.9500000000019,0,0,33,11,Rx Specialty
60829MI0200008,Gold,1390.9500000000019,0,0,34,11,Specialist
60829MI0200008,Gold,1364.6430000000018,0,0,35,12,Lab
60829MI0200008,Gold,1214.6430000000018,0,0,36,12,Rx Specialty
60829MI0200008,Gold,1164.6430000000018,0,0,37,12,Specialist
60829MI0200008,Gold,1138.3360000000018,0,0,38,13,Lab
60829MI0200008,Gold,888.4450000000019,0,0,39,13,Advanced Imaging
60829MI0200008,Gold,738.4450000000019,0,0,40,13,Rx Specialty
60829MI0200008,Gold,688.4450000000019,0,0,41,13,Specialist
60829MI0200008,Gold,662.1380000000019,0,0,42,14,Lab
60829MI0200008,Gold,512.1380000000019,0,0,43,14,Rx Specialty
60829MI0200008,Gold,462.13800000000185,0,0,44,14,Specialist
60829MI0200008,Gold,435.83100000000184,0,0,45,15,Lab
60829MI0200008,Gold,285.83100000000184,0,0,46,15,Rx Specialty
60829MI0200008,Gold,235.83100000000184,0,0,47,15,Specialist
60829MI0200008,Gold,209.52400000000182,0,0,48,16,Lab
60829MI0200008,Gold,59.52400000000182,0,0,49,16,Rx Specialty
60829MI0200008,Gold,9.52400000000182,0,0,50,16,Specialist
60829MI0200009,Gold,4750,1250,0,0,1,
60829MI0200009,Gold,4618.465,1118.465,0,1,1,Lab
60829MI0200009,Gold,-1001.0314999999991,1118.465,0,2,1,Rx Specialty
60829MI0210007,Gold,3000,1400,0,0,1,
60829MI0210007,Gold,2868.465,1268.465,0,1,1,Lab
60829MI0210007,Gold,1450.0000000000002,0,0,2,1,Rx Specialty
60829MI0210007,Gold,1430.0000000000002,0,0,3,1,Rx Generic
60829MI0210007,Gold,1373.0090000000002,0,0,4,1,Specialist
60829MI0210007,Gold,1123.1180000000002,0,0,5,1,Advanced Imaging
60829MI0210007,Gold,1096.8110000000001,0,0,6,2,Lab
60829MI0210007,Gold,1039.8200000000002,0,0,7,2,Specialist
60829MI0210007,Gold,1013.5130000000001,0,0,8,3,Lab
60829MI0210007,Gold,863.5130000000001,0,0,9,3,Rx Specialty
60829MI0210007,Gold,806.5220000000002,0,0,10,3,Specialist
60829MI0210007,Gold,780.2150000000001,0,0,11,4,Lab
60829MI0210007,Gold,723.2240000000002,0,0,12,4,Specialist
60829MI0210007,Gold,696.9170000000001,0,0,13,5,Lab
60829MI0210007,Gold,546.9170000000001,0,0,14,3,Rx Specialty
60829MI0210007,Gold,489.92600000000016,0,0,15,5,Specialist
60829MI0210007,Gold,463.61900000000014,0,0,16,6,Lab
60829MI0210007,Gold,406.62800000000016,0,0,17,6,Specialist
60829MI0210007,Gold,380.32100000000014,0,0,18,7,Lab
60829MI0210007,Gold,130.43000000000015,0,0,19,7,Advanced Imaging
60829MI0210007,Gold,-19.56999999999985,0,0,20,7,Rx Specialty
60829MI0220003,Gold,3000,1400,0,0,1,
60829MI0220003,Gold,2868.465,1268.465,0,1,1,Lab
60829MI0220003,Gold,1450.0000000000002,0,0,2,1,Rx Specialty
60829MI0220003,Gold,1430.0000000000002,0,0,3,1,Rx Generic
60829MI0220003,Gold,1373.0090000000002,0,0,4,1,Specialist
60829MI0220003,Gold,1123.1180000000002,0,0,5,1,Advanced Imaging
60829MI0220003,Gold,1096.8110000000001,0,0,6,2,Lab
60829MI0220003,Gold,1039.8200000000002,0,0,7,2,Specialist
60829MI0220003,Gold,1013.5130000000001,0,0,8,3,Lab
60829MI0220003,Gold,863.5130000000001,0,0,9,3,Rx Specialty
60829MI0220003,Gold,806.5220000000002,0,0,10,3,Specialist
60829MI0220003,Gold,780.2150000000001,0,0,11,4,Lab
60829MI0220003,Gold,723.2240000000002,0,0,12,4,Specialist
60829MI0220003,Gold,696.9170000000001,0,0,13,5,Lab
60829MI0220003,Gold,546.9170000000001,0,0,14,3,Rx Specialty
60829MI0220003,Gold,489.92600000000016,0,0,15,5,Specialist
60829MI0220003,Gold,463.61900000000014,0,0,16,6,Lab
60829MI0220003,Gold,406.62800000000016,0,0,17,6,Specialist
60829MI0220003,Gold,380.32100000000014,0,0,18,7,Lab
60829MI0220003,Gold,130.43000000000015,0,0,19,7,Advanced Imaging
60829MI0220003,Gold,-19.56999999999985,0,0,20,7,Rx Specialty
60829MI0190006,Platinum,1250,250,0,0,1,
60829MI0190006,Platinum,1118.465,118.465,0,1,1,Lab
60829MI0190006,Platinum,968.4649999999999,118.465,0,2,1,Rx Specialty
60829MI0190006,Platinum,958.4649999999999,118.465,0,3,1,Rx Generic
60829MI0190006,Platinum,923.4649999999999,118.465,0,4,1,Specialist
60829MI0190006,Platinum,578.8019999999999,0,0,5,1,Advanced Imaging
60829MI0190006,Platinum,552.4949999999999,0,0,6,2,Lab
60829MI0190006,Platinum,517.4949999999999,0,0,7,2,Specialist
60829MI0190006,Platinum,491.1879999999999,0,0,8,3,Lab
60829MI0190006,Platinum,341.1879999999999,0,0,9,3,Rx Specialty
60829MI0190006,Platinum,306.1879999999999,0,0,10,3,Specialist
60829MI0190006,Platinum,279.88099999999986,0,0,11,4,Lab
60829MI0190006,Platinum,244.88099999999986,0,0,12,4,Specialist
60829MI0190006,Platinum,218.57399999999984,0,0,13,5,Lab
60829MI0190006,Platinum,68.57399999999984,0,0,14,3,Rx Specialty
60829MI0190006,Platinum,33.57399999999984,0,0,15,5,Specialist
60829MI0190006,Platinum,7.26699999999984,0,0,16,6,Lab
60829MI0190006,Platinum,-27.73300000000016,0,0,17,6,Specialist
60829MI0190007,Platinum,1800,500,0,0,1,
60829MI0190007,Platinum,1668.465,368.46500000000003,0,1,1,Lab
60829MI0190007,Platinum,1518.465,368.46500000000003,0,2,1,Rx Specialty
60829MI0190007,Platinum,1508.465,368.46500000000003,0,3,1,Rx Generic
60829MI0190007,Platinum,1473.465,368.46500000000003,0,4,1,Specialist
60829MI0190007,Platinum,1105.0,0,0,5,1,Advanced Imaging
60829MI0190007,Platinum,1105.0,0,0,6,2,Lab
60829MI0190007,Platinum,1070.0,0,0,7,2,Specialist
60829MI0190007,Platinum,1070.0,0,0,8,3,Lab
60829MI0190007,Platinum,920.0,0,0,9,3,Rx Specialty
60829MI0190007,Platinum,885.0,0,0,10,3,Specialist
60829MI0190007,Platinum,885.0,0,0,11,4,Lab
60829MI0190007,Platinum,850.0,0,0,12,4,Specialist
60829MI0190007,Platinum,850.0,0,0,13,5,Lab
60829MI0190007,Platinum,700.0,0,0,14,3,Rx Specialty
60829MI0190007,Platinum,665.0,0,0,15,5,Specialist
60829MI0190007,Platinum,665.0,0,0,16,6,Lab
60829MI0190007,Platinum,630.0,0,0,17,6,Specialist
60829MI0190007,Platinum,630.0,0,0,18,7,Lab
60829MI0190007,Platinum,630.0,0,0,19,7,Advanced Imaging
60829MI0190007,Platinum,480.0,0,0,20,7,Rx Specialty
60829MI0190007,Platinum,445.0,0,0,21,7,Specialist
60829MI0190007,Platinum,445.0,0,0,22,8,Lab
60829MI0190007,Platinum,295.0,0,0,23,8,Rx Specialty
60829MI0190007,Platinum,260.0,0,0,24,8,Specialist
60829MI0190007,Platinum,260.0,0,0,25,9,Lab
60829MI0190007,Platinum,110.0,0,0,26,9,Rx Specialty
60829MI0190007,Platinum,75.0,0,0,27,9,Specialist
60829MI0190007,Platinum,75.0,0,0,28,10,Lab
60829MI0190007,Platinum,75.0,0,0,29,10,Advanced Imaging
60829MI0190007,Platinum,-75.0,0,0,30,10,Rx Specialty
60829MI0200001,Platinum,1250,250,0,0,1,
60829MI0200001,Platinum,1118.465,118.465,0,1,1,Lab
60829MI0200001,Platinum,968.4649999999999,118.465,0,2,1,Rx Specialty
60829MI0200001,Platinum,958.4649999999999,118.465,0,3,1,Rx Generic
60829MI0200001,Platinum,923.4649999999999,118.465,0,4,1,Specialist
60829MI0200001,Platinum,578.8019999999999,0,0,5,1,Advanced Imaging
60829MI0200001,Platinum,552.4949999999999,0,0,6,2,Lab
60829MI0200001,Platinum,517.4949999999999,0,0,7,2,Specialist
60829MI0200001,Platinum,491.1879999999999,0,0,8,3,Lab
60829MI0200001,Platinum,341.1879999999999,0,0,9,3,Rx Specialty
60829MI0200001,Platinum,306.1879999999999,0,0,10,3,Specialist
60829MI0200001,Platinum,279.88099999999986,0,0,11,4,Lab
60829MI0200001,Platinum,244.88099999999986,0,0,12,4,Specialist
60829MI0200001,Platinum,218.57399999999984,0,0,13,5,Lab
60829MI0200001,Platinum,68.57399999999984,0,0,14,3,Rx Specialty
60829MI0200001,Platinum,33.57399999999984,0,0,15,5,Specialist
60829MI0200001,Platinum,7.26699999999984,0,0,16,6,Lab
60829MI0200001,Platinum,-27.73300000000016,0,0,17,6,Specialist
60829MI0200006,Platinum,1800,500,0,0,1,
60829MI0200006,Platinum,1668.465,368.46500000000003,0,1,1,Lab
60829MI0200006,Platinum,1518.465,368.46500000000003,0,2,1,Rx Specialty
60829MI0200006,Platinum,1508.465,368.46500000000003,0,3,1,Rx Generic
60829MI0200006,Platinum,1473.465,368.46500000000003,0,4,1,Specialist
60829MI0200006,Platinum,1105.0,0,0,5,1,Advanced Imaging
60829MI0200006,Platinum,1105.0,0,0,6,2,Lab
60829MI0200006,Platinum,1070.0,0,0,7,2,Specialist
60829MI0200006,Platinum,1070.0,0,0,8,3,Lab
60829MI0200006,Platinum,920.0,0,0,9,3,Rx Specialty
60829MI0200006,Platinum,885.0,0,0,10,3,Specialist
60829MI0200006,Platinum,885.0,0,0,11,4,Lab
60829MI0200006,Platinum,850.0,0,0,12,4,Specialist
60829MI0200006,Platinum,850.0,0,0,13,5,Lab
60829MI0200006,Platinum,700.0,0,0,14,3,Rx Specialty
60829MI0200006,Platinum,665.0,0,0,15,5,Specialist
60829MI0200006,Platinum,665.0,0,0,16,6,Lab
60829MI0200006,Platinum,630.0,0,0,17,6,Specialist
60829MI0200006,Platinum,630.0,0,0,18,7,Lab
60829MI0200006,Platinum,630.0,0,0,19,7,Advanced Imaging
60829MI0200006,Platinum,480.0,0,0,20,7,Rx Specialty
60829MI0200006,Platinum,445.0,0,0,21,7,Specialist
60829MI0200006,Platinum,445.0,0,0,22,8,Lab
60829MI0200006,Platinum,295.0,0,0,23,8,Rx Specialty
60829MI0200006,Platinum,260.0,0,0,24,8,Specialist
60829MI0200006,Platinum,260.0,0,0,25,9,Lab
60829MI0200006,Platinum,110.0,0,0,26,9,Rx Specialty
60829MI0200006,Platinum,75.0,0,0,27,9,Specialist
60829MI0200006,Platinum,75.0,0,0,28,10,Lab
60829MI0200006,Platinum,75.0,0,0,29,10,Advanced Imaging
60829MI0200006,Platinum,-75.0,0,0,30,10,Rx Specialty
60829MI0190002,Silver,6800,2000,0,0,1,
60829MI0190002,Silver,6668.465,1868.465,0,1,1,Lab
60829MI0190002,Silver,6468.465,1868.465,0,2,1,Rx Specialty
60829MI0190002,Silver,6443.465,1868.465,0,3,1,Rx Generic
60829MI0190002,Silver,6383.465,1868.465,0,4,1,Specialist
60829MI0190002,Silver,5134.01,619.01,0,5,1,Advanced Imaging
60829MI0190002,Silver,5002.475,487.475,0,6,2,Lab
60829MI0190002,Silver,4942.475,487.475,0,7,2,Specialist
60829MI0190002,Silver,4810.9400000000005,355.94000000000005,0,8,3,Lab
60829MI0190002,Silver,4610.9400000000005,355.94000000000005,0,9,3,Rx Specialty
60829MI0190002,Silver,4550.9400000000005,355.94000000000005,0,10,3,Specialist
60829MI0190002,Silver,4419.405000000001,224.40500000000006,0,11,4,Lab
60829MI0190002,Silver,4359.405000000001,224.40500000000006,0,12,4,Specialist
60829MI0190002,Silver,4227.870000000001,92.87000000000006,0,13,5,Lab
60829MI0190002,Silver,4027.870000000001,92.87000000000006,0,14,3,Rx Specialty
60829MI0190002,Silver,3967.870000000001,92.87000000000006,0,15,5,Specialist
60829MI0190002,Silver,3863.4005000000006,0,0,16,6,Lab
60829MI0190002,Silver,3803.4005000000006,0,0,17,6,Specialist
60829MI0190002,Silver,3763.9400000000005,0,0,18,7,Lab
60829MI0190002,Silver,3389.1035000000006,0,0,19,7,Advanced Imaging
60829MI0190002,Silver,3189.1035000000006,0,0,20,7,Rx Specialty
60829MI0190002,Silver,3129.1035000000006,0,0,21,7,Specialist
60829MI0190002,Silver,3089.6430000000005,0,0,22,8,Lab
60829MI0190002,Silver,2889.6430000000005,0,0,23,8,Rx Specialty
60829MI0190002,Silver,2829.6430000000005,0,0,24,8,Specialist
60829MI0190002,Silver,2790.1825000000003,0,0,25,9,Lab
60829MI0190002,Silver,2590.1825000000003,0,0,26,9,Rx Specialty
60829MI0190002,Silver,2530.1825000000003,0,0,27,9,Specialist
60829MI0190002,Silver,2490.722,0,0,28,10,Lab
60829MI0190002,Silver,2115.8855000000003,0,0,29,10,Advanced Imaging
60829MI0190002,Silver,1915.8855000000003,0,0,30,10,Rx Specialty
60829MI0190002,Silver,1855.8855000000003,0,0,31,10,Specialist
60829MI0190002,Silver,1816.4250000000004,0,0,32,11,Lab
60829MI0190002,Silver,1616.4250000000004,0,0,33,11,Rx Specialty
60829MI0190002,Silver,1556.4250000000004,0,0,34,11,Specialist
60829MI0190002,Silver,1516.9645000000005,0,0,35,12,Lab
60829MI0190002,Silver,1316.9645000000005,0,0,36,12,Rx Specialty
60829MI0190002,Silver,1256.9645000000005,0,0,37,12,Specialist
60829MI0190002,Silver,1217.5040000000006,0,0,38,13,Lab
60829MI0190002,Silver,842.6675000000007,0,0,39,13,Advanced Imaging
60829MI0190002,Silver,642.6675000000007,0,0,40,13,Rx Specialty
60829MI0190002,Silver,582.6675000000007,0,0,41,13,Specialist
60829MI0190002,Silver,543.2070000000007,0,0,42,14,Lab
60829MI0190002,Silver,343.2070000000007,0,0,43,14,Rx Specialty
60829MI0190002,Silver,283.2070000000007,0,0,44,14,Specialist
60829MI0190002,Silver,243.74650000000068,0,0,45,15,Lab
60829MI0190002,Silver,43.74650000000068,0,0,46,15,Rx Specialty
60829MI0190002,Silver,-16.25349999999932,0,0,47,15,Specialist
60829MI0190005,Silver,6600,4000,0,0,1,
60829MI0190005,Silver,6468.465,3868.465,0,1,1,Lab
60829MI0190005,Silver,6268.465,3868.465,0,2,1,Rx Specialty
60829MI0190005,Silver,6243.465,3868.465,0,3,1,Rx Generic
60829MI0190005,Silver,6183.465,3868.465,0,4,1,Specialist
60829MI0190005,Silver,4934.01,2619.01,0,5,1,Advanced Imaging
60829MI0190005,Silver,4802.475,2487.4750000000004,0,6,2,Lab
60829MI0190005,Silver,4742.475,2487.4750000000004,0,7,2,Specialist
60829MI0190005,Silver,4610.9400000000005,2355.9400000000005,0,8,3,Lab
60829MI0190005,Silver,4410.9400000000005,2355.9400000000005,0,9,3,Rx Specialty
60829MI0190005,Silver,4350.9400000000005,2355.9400000000005,0,10,3,Specialist
60829MI0190005,Silver,4219.405000000001,2224.4050000000007,0,11,4,Lab
60829MI0190005,Silver,4159.405000000001,2224.4050000000007,0,12,4,Specialist
60829MI0190005,Silver,4027.870000000001,2092.870000000001,0,13,5,Lab
60829MI0190005,Silver,3827.870000000001,2092.870000000001,0,14,3,Rx Specialty
60829MI0190005,Silver,3767.870000000001,2092.870000000001,0,15,5,Specialist
60829MI0190005,Silver,3636.335000000001,1961.3350000000007,0,16,6,Lab
60829MI0190005,Silver,3576.335000000001,1961.3350000000007,0,17,6,Specialist
60829MI0190005,Silver,3444.800000000001,1829.8000000000006,0,18,7,Lab
60829MI0190005,Silver,2195.345000000001,580.3450000000007,0,19,7,Advanced Imaging
60829MI0190005,Silver,1995.3450000000012,580.3450000000007,0,20,7,Rx Specialty
60829MI0190005,Silver,1935.3450000000012,580.3450000000007,0,21,7,Specialist
60829MI0190005,Silver,1803.810000000001,448.81000000000074,0,22,8,Lab
60829MI0190005,Silver,1603.810000000001,448.81000000000074,0,23,8,Rx Specialty
60829MI0190005,Silver,1543.810000000001,448.81000000000074,0,24,8,Specialist
60829MI0190005,Silver,1412.275000000001,317.2750000000008,0,25,9,Lab
60829MI0190005,Silver,1212.275000000001,317.2750000000008,0,26,9,Rx Specialty
60829MI0190005,Silver,1152.275000000001,317.2750000000008,0,27,9,Specialist
60829MI0190005,Silver,1020.740000000001,185.74000000000078,0,28,10,Lab
60829MI0190005,Silver,515.8855000000005,0,0,29,10,Advanced Imaging
60829MI0190005,Silver,315.88550000000055,0,0,30,10,Rx Specialty
60829MI0190005,Silver,255.88550000000055,0,0,31,10,Specialist
60829MI0190005,Silver,216.42500000000055,0,0,32,11,Lab
60829MI0190005,Silver,16.42500000000055,0,0,33,11,Rx Specialty
60829MI0190005,Silver,-43.57499999999945,0,0,34,11,Specialist
60829MI0190011,Silver,6500,2500,0,0,1,
60829MI0190011,Silver,6368.465,2368.465,0,1,1,Lab
60829MI0190011,Silver,6168.465,2368.465,0,2,1,Rx Specialty
60829MI0190011,Silver,6143.465,2368.465,0,3,1,Rx Generic
60829MI0190011,Silver,6083.465,2368.465,0,4,1,Specialist
60829MI0190011,Silver,4834.01,1119.0100000000002,0,5,1,Advanced Imaging
60829MI0190011,Silver,4702.475,987.4750000000003,0,6,2,Lab
60829MI0190011,Silver,4642.475,987.4750000000003,0,7,2,Specialist
60829MI0190011,Silver,4510.9400000000005,855.9400000000003,0,8,3,Lab
60829MI0190011,Silver,4310.9400000000005,855.9400000000003,0,9,3,Rx Specialty
60829MI0190011,Silver,4250.9400000000005,855.9400000000003,0,10,3,Specialist
60829MI0190011,Silver,4119.405000000001,724.4050000000003,0,11,4,Lab
60829MI0190011,Silver,4059.4050000000007,724.4050000000003,0,12,4,Specialist
60829MI0190011,Silver,3927.870000000001,592.8700000000003,0,13,5,Lab
60829MI0190011,Silver,3727.870000000001,592.8700000000003,0,14,3,Rx Specialty
60829MI0190011,Silver,3667.870000000001,592.8700000000003,0,15,5,Specialist
60829MI0190011,Silver,3536.335000000001,461.3350000000004,0,16,6,Lab
60829MI0190011,Silver,3476.335000000001,461.3350000000004,0,17,6,Specialist
60829MI0190011,Silver,3344.800000000001,329.8000000000004,0,18,7,Lab
60829MI0190011,Silver,2831.069000000001,0,0,19,7,Advanced Imaging
60829MI0190011,Silver,2631.069000000001,0,0,20,7,Rx Specialty
60829MI0190011,Silver,2571.069000000001,0,0,21,7,Specialist
60829MI0190011,Silver,2544.762000000001,0,0,22,8,Lab
60829MI0190011,Silver,2344.762000000001,0,0,23,8,Rx Specialty
60829MI0190011,Silver,2284.762000000001,0,0,24,8,Specialist
60829MI0190011,Silver,2258.4550000000013,0,0,25,9,Lab
60829MI0190011,Silver,2058.4550000000013,0,0,26,9,Rx Specialty
60829MI0190011,Silver,1998.4550000000013,0,0,27,9,Specialist
60829MI0190011,Silver,1972.1480000000013,0,0,28,10,Lab
60829MI0190011,Silver,1722.2570000000012,0,0,29,10,Advanced Imaging
60829MI0190011,Silver,1522.2570000000012,0,0,30,10,Rx Specialty
60829MI0190011,Silver,1462.2570000000012,0,0,31,10,Specialist
60829MI0190011,Silver,1435.9500000000012,0,0,32,11,Lab
60829MI0190011,Silver,1235.9500000000012,0,0,33,11,Rx Specialty
60829MI0190011,Silver,1175.9500000000012,0,0,34,11,Specialist
60829MI0190011,Silver,1149.6430000000012,0,0,35,12,Lab
60829MI0190011,Silver,949.6430000000012,0,0,36,12,Rx Specialty
60829MI0190011,Silver,889.6430000000012,0,0,37,12,Specialist
60829MI0190011,Silver,863.3360000000011,0,0,38,13,Lab
60829MI0190011,Silver,613.4450000000012,0,0,39,13,Advanced Imaging
60829MI0190011,Silver,413.4450000000012,0,0,40,13,Rx Specialty
60829MI0190011,Silver,353.4450000000012,0,0,41,13,Specialist
60829MI0190011,Silver,327.13800000000117,0,0,42,14,Lab
60829MI0190011,Silver,127.13800000000117,0,0,43,14,Rx Specialty
60829MI0190011,Silver,67.13800000000117,0,0,44,14,Specialist
60829MI0190011,Silver,40.83100000000117,0,0,45,15,Lab
60829MI0190011,Silver,-159.16899999999885,0,0,46,15,Rx Specialty
60829MI0190012,Silver,6600,3000,0,0,1,
60829MI0190012,Silver,6468.465,2868.465,0,1,1,Lab
60829MI0190012,Silver,6268.465,2868.465,0,2,1,Rx Specialty
60829MI0190012,Silver,6243.465,2868.465,0,3,1,Rx Generic
60829MI0190012,Silver,6183.465,2868.465,0,4,1,Specialist
60829MI0190012,Silver,4934.01,1619.0100000000002,0,5,1,Advanced Imaging
60829MI0190012,Silver,4802.475,1487.4750000000001,0,6,2,Lab
60829MI0190012,Silver,4742.475,1487.4750000000001,0,7,2,Specialist
60829MI0190012,Silver,4610.9400000000005,1355.94,0,8,3,Lab
60829MI0190012,Silver,4410.9400000000005,1355.94,0,9,3,Rx Specialty
60829MI0190012,Silver,4350.9400000000005,1355.94,0,10,3,Specialist
60829MI0190012,Silver,4219.405000000001,1224.405,0,11,4,Lab
60829MI0190012,Silver,4159.405000000001,1224.405,0,12,4,Specialist
60829MI0190012,Silver,4027.870000000001,1092.87,0,13,5,Lab
60829MI0190012,Silver,3827.870000000001,1092.87,0,14,3,Rx Specialty
60829MI0190012,Silver,3767.870000000001,1092.87,0,15,5,Specialist
60829MI0190012,Silver,3636.335000000001,961.3349999999999,0,16,6,Lab
60829MI0190012,Silver,3576.335000000001,961.3349999999999,0,17,6,Specialist
60829MI0190012,Silver,3444.800000000001,829.8,0,18,7,Lab
60829MI0190012,Silver,2489.103500000001,0,0,19,7,Advanced Imaging
60829MI0190012,Silver,2289.103500000001,0,0,20,7,Rx Specialty
60829MI0190012,Silver,2229.103500000001,0,0,21,7,Specialist
60829MI0190012,Silver,2189.643000000001,0,0,22,8,Lab
60829MI0190012,Silver,1989.643000000001,0,0,23,8,Rx Specialty
60829MI0190012,Silver,1929.643000000001,0,0,24,8,Specialist
60829MI0190012,Silver,1890.182500000001,0,0,25,9,Lab
60829MI0190012,Silver,1690.182500000001,0,0,26,9,Rx Specialty
60829MI0190012,Silver,1630.182500000001,0,0,27,9,Specialist
60829MI0190012,Silver,1590.7220000000011,0,0,28,10,Lab
60829MI0190012,Silver,1215.8855000000012,0,0,29,10,Advanced Imaging
60829MI0190012,Silver,1015.8855000000012,0,0,30,10,Rx Specialty
60829MI0190012,Silver,955.8855000000012,0,0,31,10,Specialist
60829MI0190012,Silver,916.4250000000012,0,0,32,11,Lab
60829MI0190012,Silver,716.4250000000012,0,0,33,11,Rx Specialty
