Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
94248KS0140022,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
94248KS0150004,Silver,1000.0000000000007,0,0,59,19,Inpatient Physician
94248KS0500001,Silver,-25.850018999999932,0,0,21,7,Inpatient Physician
36239KY0970015,Bronze,-264.5011405000003,0,0,30,10,Inpatient Physician
36239KY0970016,Bronze,-6.833052499999191,0,0,50,17,Specialist
36239KY0970018,Bronze,-457.40136860000024,0,0,30,10,Inpatient Physician
36239KY0970019,Bronze,0.0,0,0,18,6,Inpatient Physician
36239KY0970023,Catastrophic,0.0,0,0,21,7,Inpatient Physician
36239KY1130006,Gold,4446.906989450002,0,0,57,19,Inpatient Physician
36239KY0970020,Silver,-12.374924799999445,0,0,42,14,Inpatient Physician
36239KY0970022,Silver,1943.8139789000004,0,0,57,19,Inpatient Physician
36239KY0970025,Silver,-54.00378469999867,0,0,50,17,Specialist
36239KY1130005,Silver,2350.000000000001,0,0,57,19,Inpatient Physician
36239KY1140001,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
36239KY1140009,Gold,-36.710069399998574,0,0,47,16,Specialist
36239KY1140005,Silver,-58.6169617499997,0,0,42,14,Inpatient Physician
36239KY1140033,Silver,-64.5011404999994,0,0,30,10,Inpatient Physician
45636KY0010007,Bronze,-244.4383389999996,80.56166100000155,0,22,7,Advanced Imaging
45636KY0020007,Bronze,-244.4383389999996,80.56166100000155,0,22,7,Advanced Imaging
45636KY0030003,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
45636KY0010010,Catastrophic,0.0,0,0,21,7,Inpatient Physician
45636KY0010001,Gold,-56.59186940000015,0,0,28,9,Inpatient Physician
45636KY0020001,Gold,-56.59186940000015,0,0,28,9,Inpatient Physician
45636KY0030001,Gold,-9.086666199997339,0,0,55,18,Specialist
45636KY0010004,Silver,-72.28660409999914,0,0,46,15,Inpatient Physician
45636KY0020004,Silver,-72.28660409999914,0,0,46,15,Inpatient Physician
45636KY0030002,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
45636KY0040001,Silver,-191.1957758500004,0,0,31,10,Inpatient Physician
15411KY1450002,Bronze,0.0,0,0,18,6,Inpatient Physician
15411KY1450001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
15411KY1450003,Silver,46.837333800001275,0,0,59,19,Inpatient Physician
15411KY1450032,Bronze,0.0,0,0,18,6,Inpatient Physician
15411KY1450031,Catastrophic,0.0,0,0,21,7,Inpatient Physician
15411KY1450033,Silver,46.837333800001275,0,0,59,19,Inpatient Physician
15411KY1450048,Gold,1096.837333800002,0,0,59,19,Inpatient Physician
19636LA0220012,Bronze,-175.63161580000065,0,0,22,7,Advanced Imaging
19636LA0220013,Bronze,-82.23756619999858,0,0,31,10,Inpatient Physician
19636LA0540003,Bronze,-82.23756619999858,0,0,31,10,Inpatient Physician
44965LA0570022,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
97176LA0340017,Bronze,-40.14938229999913,0,0,45,15,Specialist
97176LA0350004,Bronze,-23.22355299999886,0,0,27,9,Specialist
67243LA0090008,Bronze,-72.03333899999936,437.96666100000084,0,23,8,Lab
67243LA0090010,Bronze,-70.43952849999894,0,0,20,7,Specialist
44965LA0570021,Catastrophic,0.0,0,0,21,7,Inpatient Physician
19636LA0220005,Gold,-11.865166199997006,0,0,56,18,Inpatient Physician
97176LA0340015,Gold,5350,0,0,59,19,Inpatient Physician
67243LA0090006,Gold,2900.0,0,0,59,19,Inpatient Physician
67243LA0090005,Platinum,735.0,0,0,59,19,Inpatient Physician
19636LA0220007,Silver,-103.90524929999981,0,0,50,16,Advanced Imaging
19636LA0220010,Silver,3350.0,0,0,59,19,Inpatient Physician
19636LA0220014,Silver,-45.28767939999889,0,0,36,12,Specialist
19636LA0540001,Silver,-2.955051700000155,0,0,45,15,Specialist
19636LA0540002,Silver,-45.28767939999889,0,0,36,12,Specialist
44965LA0570023,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
97176LA0340010,Silver,-5.8514993000006115,0,0,53,17,Inpatient Physician
97176LA0350003,Silver,3450.0000000000005,0,0,59,19,Inpatient Physician
67243LA0090007,Silver,2725.0,0,0,59,19,Inpatient Physician
67243LA0090004,Bronze,-72.03333899999936,437.96666100000084,0,23,8,Lab
67243LA0090009,Bronze,-70.43952849999894,0,0,20,7,Specialist
67243LA0090002,Gold,2900.0,0,0,59,19,Inpatient Physician
67243LA0090001,Platinum,735.0,0,0,59,19,Inpatient Physician
67243LA0090003,Silver,2725.0,0,0,59,19,Inpatient Physician
19636LA0230006,Bronze,-82.23756619999858,0,0,31,10,Inpatient Physician
19636LA0230002,Gold,36.837333800003435,0,0,59,19,Inpatient Physician
19636LA0230003,Silver,-2.955051700000155,0,0,45,15,Specialist
44965LA0570002,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
44965LA0570001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
19636LA0240002,Gold,36.837333800003435,0,0,59,19,Inpatient Physician
19636LA0240003,Silver,-2.955051700000155,0,0,45,15,Specialist
19636LA0240007,Silver,-45.28767939999889,0,0,36,12,Specialist
44965LA0570003,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
44965LA0570027,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
44965LA0570026,Catastrophic,0.0,0,0,21,7,Inpatient Physician
44965LA0570028,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
44965LA0570033,Gold,1216.8373338000013,0,0,59,19,Inpatient Physician
48396ME0710019,Bronze,-15.570608874999522,0,0,27,9,Specialist
48396ME0710020,Bronze,-89.0706088749984,0,0,27,9,Specialist
48396ME0710031,Bronze,-50.366273749999166,0,0,20,7,Specialist
48396ME0710034,Bronze,-257.0395197500003,0,0,22,7,Advanced Imaging
96667ME0240012,Bronze,-64.08541475000035,0,0,28,9,Inpatient Physician
96667ME0240016,Bronze,-21.65456329999907,0,0,25,8,Inpatient Physician
33653ME0010002,Bronze,-70.81135549999972,0,0,24,8,Specialist
33653ME0020001,Bronze,-482.03951974999893,0,0,22,7,Advanced Imaging
33653ME0050001,Bronze,-70.81135549999972,0,0,24,8,Specialist
48396ME0710016,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33653ME0010001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48396ME0930004,Gold,1144.0323821000013,0,0,59,19,Inpatient Physician
96667ME0240010,Gold,-10.384166199996667,0,0,57,19,Lab
96667ME0260010,Gold,363.4186668999995,0,0,59,19,Inpatient Physician
33653ME0010007,Gold,-45.3033677999981,0,0,45,15,Specialist
48396ME0710012,Silver,-35.3623705499992,0,0,39,13,Specialist
48396ME0710021,Silver,1005.5242865750015,0,0,59,19,Inpatient Physician
48396ME0710032,Silver,-928.7292770000014,0,0,31,10,Inpatient Physician
48396ME0710035,Silver,-74.72368137499905,0,0,34,11,Inpatient Physician
48396ME0930003,Silver,-26.58770774999948,0,0,50,16,Advanced Imaging
96667ME0240014,Silver,-5.576249299999716,0,0,58,19,Specialist
96667ME0260012,Silver,-58.629999299999696,0,0,55,18,Specialist
96667ME0260014,Silver,536.8373338000027,0,0,59,19,Inpatient Physician
96667ME0260016,Silver,-209.2701661999988,0,0,50,16,Advanced Imaging
33653ME0010003,Silver,-16.822674899998816,0,0,49,16,Inpatient Physician
33653ME0010005,Silver,-3.2017355999975834,0,0,48,16,Specialist
33653ME0050002,Silver,-16.822674899998816,0,0,49,16,Inpatient Physician
33653ME0050003,Silver,-3.2017355999975834,0,0,48,16,Specialist
48396ME0720031,Bronze,-15.570608874999522,0,0,27,9,Specialist
48396ME0720032,Bronze,-89.0706088749984,0,0,27,9,Specialist
48396ME0720036,Bronze,-50.366273749999166,0,0,20,7,Specialist
48396ME0720041,Bronze,-257.0395197500003,0,0,22,7,Advanced Imaging
48396ME0720034,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48396ME0940006,Gold,1144.0323821000013,0,0,59,19,Inpatient Physician
48396ME0720025,Silver,-35.3623705499992,0,0,39,13,Specialist
48396ME0720033,Silver,1005.5242865750015,0,0,59,19,Inpatient Physician
48396ME0720038,Silver,-928.7292770000014,0,0,31,10,Inpatient Physician
48396ME0720045,Silver,-74.72368137499905,0,0,34,11,Inpatient Physician
48396ME0940005,Silver,-26.58770774999948,0,0,50,16,Advanced Imaging
48396ME0720017,Bronze,-15.570608874999522,0,0,27,9,Specialist
48396ME0720018,Bronze,-89.0706088749984,0,0,27,9,Specialist
48396ME0720035,Bronze,-50.366273749999166,0,0,20,7,Specialist
48396ME0720040,Bronze,-257.0395197500003,0,0,22,7,Advanced Imaging
48396ME0720022,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48396ME0940004,Gold,1144.0323821000013,0,0,59,19,Inpatient Physician
48396ME0720013,Silver,-35.3623705499992,0,0,39,13,Specialist
48396ME0720020,Silver,1005.5242865750015,0,0,59,19,Inpatient Physician
48396ME0720037,Silver,-928.7292770000014,0,0,31,10,Inpatient Physician
48396ME0720044,Silver,-74.72368137499905,0,0,34,11,Inpatient Physician
48396ME0940003,Silver,-26.58770774999948,0,0,50,16,Advanced Imaging
98185MI0440002,Bronze,-28.15199999999976,0,0,21,7,Inpatient Physician
15560MI0350002,Bronze,0.0,0,0,18,6,Inpatient Physician
15560MI0350005,Bronze,0.0,0,0,21,7,Inpatient Physician
15560MI1120001,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
74917MI0020011,Bronze,-26.649084400000433,0,0,24,8,Specialist
29698MI0540020,Bronze,0.0,0,0,18,6,Inpatient Physician
29698MI0540029,Bronze,-91.52944124999986,0,0,27,9,Specialist
29698MI0540036,Bronze,-78.15200000000067,0,0,24,8,Inpatient Physician
29698MI0540040,Bronze,-53.85135224999979,0,0,28,9,Inpatient Physician
29698MI0570024,Bronze,0.0,0,0,18,6,Inpatient Physician
29698MI0570038,Bronze,-91.52944124999986,0,0,27,9,Specialist
29698MI0570042,Bronze,-78.15200000000067,0,0,24,8,Inpatient Physician
29698MI0570044,Bronze,-53.85135224999979,0,0,28,9,Inpatient Physician
15560MI0350001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
74917MI0020004,Catastrophic,0.0,0,0,21,7,Inpatient Physician
98185MI0180009,Gold,1297.7222614000004,0,0,59,19,Inpatient Physician
15560MI0350004,Gold,926.8373338000016,0,0,59,19,Inpatient Physician
15560MI0880002,Gold,-9.086666199997339,0,0,55,18,Specialist
74917MI0020002,Gold,-9.1292097499989,0,0,44,15,Lab
74917MI0020006,Gold,-9.086666199997339,0,0,55,18,Specialist
74917MI0020001,Platinum,-45.609184700000064,0,0,20,7,Specialist
98185MI0180005,Silver,266.5833921000002,0,0,59,19,Inpatient Physician
98185MI0180015,Silver,-48.952266099999505,0,0,25,8,Inpatient Physician
98185MI0550002,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
15560MI0350003,Silver,1736.8373337999988,0,0,59,19,Inpatient Physician
15560MI0350006,Silver,-12.187572300000095,0,0,19,7,Lab
15560MI0880001,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
15560MI1130001,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
74917MI0020005,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29698MI0540001,Silver,-70.82267489999882,0,0,49,16,Inpatient Physician
29698MI0540005,Silver,-0.8226748999987024,0,0,49,16,Inpatient Physician
29698MI0540034,Silver,-97.12477439999861,0,0,42,14,Inpatient Physician
29698MI0540037,Silver,1434.9283959000004,0,0,57,19,Inpatient Physician
29698MI0540039,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29698MI0540044,Silver,-315.65887249999867,0,0,50,16,Advanced Imaging
29698MI0540047,Silver,1014.9283959000005,0,0,57,19,Inpatient Physician
29698MI0540048,Silver,-25.903854099999624,0,0,58,19,Specialist
29698MI0570003,Silver,-0.8226748999987024,0,0,49,16,Inpatient Physician
29698MI0570040,Silver,-97.12477439999861,0,0,42,14,Inpatient Physician
29698MI0570043,Silver,1434.9283959000004,0,0,57,19,Inpatient Physician
29698MI0570053,Silver,-25.903854099999624,0,0,58,19,Specialist
29698MI0570055,Silver,-315.65887249999867,0,0,50,16,Advanced Imaging
29698MI0570057,Silver,1014.9283959000005,0,0,57,19,Inpatient Physician
58594MI0020007,Bronze,0.0,0,0,21,7,Inpatient Physician
58594MI0020001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
58594MI0020009,Gold,-71.48266780000003,0,0,28,9,Inpatient Physician
58594MI0020008,Silver,-24.189367800000042,0,0,37,12,Inpatient Physician
58594MI0020014,Silver,-38.717169499998505,0,0,40,13,Inpatient Physician
58594MI0020024,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
37651MI0150007,Bronze,-77.3915516999997,0,0,31,10,Inpatient Physician
37651MI0150012,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
37651MI0150015,Bronze,0.0,0,0,18,6,Inpatient Physician
37651MI0150013,Catastrophic,0.0,0,0,21,7,Inpatient Physician
37651MI0150005,Silver,1452.7222614000004,0,0,59,19,Inpatient Physician
37651MI0150014,Silver,-48.96097199999966,0,0,43,14,Inpatient Physician
98185MI0440001,Bronze,-28.15199999999976,0,0,21,7,Inpatient Physician
98185MI0440006,Bronze,0.0,0,0,18,6,Inpatient Physician
98185MI0750001,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
98185MI0180001,Catastrophic,0.0,0,0,22,7,Advanced Imaging
98185MI0180008,Gold,1297.7222614000004,0,0,59,19,Inpatient Physician
98185MI0180004,Silver,266.5833921000002,0,0,59,19,Inpatient Physician
98185MI0180012,Silver,-48.952266099999505,0,0,25,8,Inpatient Physician
98185MI0550001,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29698MI0540033,Bronze,0.0,0,0,18,6,Inpatient Physician
29698MI0540042,Bronze,-53.85135224999979,0,0,28,9,Inpatient Physician
29698MI0540032,Silver,-0.8226748999987024,0,0,49,16,Inpatient Physician
29698MI0540043,Silver,-25.903854099999624,0,0,58,19,Specialist
60829MI0190015,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
60829MI0200014,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
60829MI0210003,Bronze,-225.63161579999917,0,0,22,7,Advanced Imaging
60829MI0210006,Bronze,0.0,0,0,18,6,Inpatient Physician
60829MI0220002,Bronze,0.0,0,0,18,6,Inpatient Physician
60829MI0220004,Bronze,-225.63161579999917,0,0,22,7,Advanced Imaging
60829MI0200005,Catastrophic,0.0,0,0,21,7,Inpatient Physician
60829MI0190001,Gold,226.83733380000353,0,0,59,19,Inpatient Physician
60829MI0190008,Gold,-31.86516619999722,0,0,56,18,Inpatient Physician
60829MI0190009,Gold,1315.256000700001,0,0,59,19,Inpatient Physician
60829MI0190010,Gold,-9.086666199997339,0,0,55,18,Specialist
60829MI0200002,Gold,-31.86516619999722,0,0,56,18,Inpatient Physician
60829MI0200007,Gold,1315.256000700001,0,0,59,19,Inpatient Physician
60829MI0200008,Gold,226.83733380000353,0,0,59,19,Inpatient Physician
60829MI0200009,Gold,-9.086666199997339,0,0,55,18,Specialist
60829MI0210007,Gold,-56.611776500000104,0,0,27,9,Specialist
60829MI0220003,Gold,-56.611776500000104,0,0,27,9,Specialist
60829MI0190006,Platinum,-6.401869400000095,0,0,15,5,Inpatient Physician
60829MI0190007,Platinum,635.0,0,0,59,19,Inpatient Physician
60829MI0200001,Platinum,-6.401869400000095,0,0,15,5,Inpatient Physician
60829MI0200006,Platinum,635.0,0,0,59,19,Inpatient Physician
60829MI0190002,Silver,-77.7977492999997,0,0,56,18,Inpatient Physician
60829MI0190005,Silver,-12.11630169999924,0,0,36,12,Specialist
60829MI0190011,Silver,336.83733380000365,0,0,59,19,Inpatient Physician
60829MI0190012,Silver,-12.122801699999215,0,0,46,15,Inpatient Physician
60829MI0190013,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
60829MI0190014,Silver,-74.33780169999969,0,0,34,11,Inpatient Physician
60829MI0200003,Silver,336.83733380000365,0,0,59,19,Inpatient Physician
60829MI0200004,Silver,-12.122801699999215,0,0,46,15,Inpatient Physician
60829MI0200010,Silver,-77.7977492999997,0,0,56,18,Inpatient Physician
60829MI0200011,Silver,-12.11630169999924,0,0,36,12,Specialist
60829MI0200012,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
60829MI0200013,Silver,-74.33780169999969,0,0,34,11,Inpatient Physician
60829MI0210005,Silver,-21.10304219999987,0,0,25,8,Inpatient Physician
60829MI0220001,Silver,-21.10304219999987,0,0,25,8,Inpatient Physician
37651MI0300006,Bronze,-77.3915516999997,0,0,31,10,Inpatient Physician
37651MI0300007,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
37651MI0300010,Bronze,0.0,0,0,18,6,Inpatient Physician
46275MI0010017,Bronze,0.0,0,0,18,6,Inpatient Physician
67183MI0030005,Bronze,-304.81455895000016,0,0,31,10,Inpatient Physician
67183MI0030006,Bronze,0.0,0,0,21,7,Inpatient Physician
37651MI0300008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
46275MI0010016,Catastrophic,0.0,0,0,21,7,Inpatient Physician
67183MI0030001,Gold,2410.0,0,0,59,19,Inpatient Physician
37651MI0300004,Silver,1452.7222614000004,0,0,59,19,Inpatient Physician
37651MI0300009,Silver,-48.96097199999966,0,0,43,14,Inpatient Physician
46275MI0010018,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
67183MI0030002,Silver,666.8373338000027,0,0,59,19,Inpatient Physician
67183MI0030003,Silver,-18.06617939999891,0,0,37,12,Inpatient Physician
67183MI0030004,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
98185MI0440004,Bronze,-28.15199999999976,0,0,21,7,Inpatient Physician
98185MI0440007,Bronze,0.0,0,0,18,6,Inpatient Physician
98185MI0750002,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
40047MI0010003,Bronze,-260.33859680000114,0,0,22,7,Advanced Imaging
40047MI0070002,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
29698MI0540021,Bronze,0.0,0,0,18,6,Inpatient Physician
29698MI0540041,Bronze,-53.85135224999979,0,0,28,9,Inpatient Physician
98185MI0180010,Gold,1297.7222614000004,0,0,59,19,Inpatient Physician
46275MI0010021,Gold,1216.8373338000013,0,0,59,19,Inpatient Physician
40047MI0010001,Gold,2727.722261399998,0,0,59,19,Inpatient Physician
29698MI0540028,Gold,1950.0323820999936,0,0,59,19,Inpatient Physician
98185MI0180007,Silver,266.5833921000002,0,0,59,19,Inpatient Physician
98185MI0180013,Silver,-48.952266099999505,0,0,25,8,Inpatient Physician
98185MI0550003,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
40047MI0010002,Silver,-19.248857900000516,0,0,56,18,Inpatient Physician
40047MI0070001,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29698MI0540018,Silver,-0.8226748999987024,0,0,49,16,Inpatient Physician
29698MI0540049,Silver,-25.903854099999624,0,0,58,19,Specialist
29698MI0570032,Bronze,0.0,0,0,18,6,Inpatient Physician
29698MI0570046,Bronze,-91.52944124999986,0,0,27,9,Specialist
29698MI0570050,Bronze,-78.15200000000067,0,0,24,8,Inpatient Physician
29698MI0570052,Bronze,-53.85135224999979,0,0,28,9,Inpatient Physician
29698MI0570013,Silver,-0.8226748999987024,0,0,49,16,Inpatient Physician
29698MI0570048,Silver,-97.12477439999861,0,0,42,14,Inpatient Physician
29698MI0570051,Silver,1434.9283959000004,0,0,57,19,Inpatient Physician
29698MI0570054,Silver,-25.903854099999624,0,0,58,19,Specialist
29698MI0570056,Silver,-315.65887249999867,0,0,50,16,Advanced Imaging
29698MI0570058,Silver,1014.9283959000005,0,0,57,19,Inpatient Physician
15560MI0890001,Bronze,0.0,0,0,18,6,Inpatient Physician
15560MI0900002,Silver,-19.086666199997904,0,0,55,18,Specialist
98185MI0440005,Bronze,-28.15199999999976,0,0,21,7,Inpatient Physician
98185MI0440008,Bronze,0.0,0,0,18,6,Inpatient Physician
98185MI0750003,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
37651MI0190006,Bronze,-77.3915516999997,0,0,31,10,Inpatient Physician
37651MI0190007,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
37651MI0190010,Bronze,0.0,0,0,18,6,Inpatient Physician
46275MI0010002,Bronze,0.0,0,0,18,6,Inpatient Physician
37651MI0190008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
46275MI0010001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
37651MI0190002,Gold,2106.837333799999,0,0,59,19,Inpatient Physician
98185MI0180011,Silver,266.5833921000002,0,0,59,19,Inpatient Physician
98185MI0180014,Silver,-48.952266099999505,0,0,25,8,Inpatient Physician
98185MI0550004,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
37651MI0190004,Silver,1452.7222614000004,0,0,59,19,Inpatient Physician
37651MI0190009,Silver,-48.96097199999966,0,0,43,14,Inpatient Physician
46275MI0010003,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
32753MO0770015,Bronze,-528.7066063000009,0,0,22,7,Advanced Imaging
32753MO0770017,Bronze,0.0,0,0,18,6,Inpatient Physician
32753MO0770018,Bronze,-60.99384059999873,0,0,25,8,Inpatient Physician
32753MO0770028,Bronze,-104.0308139500001,0,0,28,9,Inpatient Physician
32753MO0770030,Bronze,-24.055105499999613,0,0,26,9,Lab
32753MO0770025,Catastrophic,0.0,0,0,21,7,Inpatient Physician
32753MO0930006,Gold,2597.3437958499976,0,0,59,19,Inpatient Physician
32753MO0770020,Silver,-749.5631935999993,0,0,50,16,Advanced Imaging
32753MO0770022,Silver,1497.3437958499978,0,0,59,19,Inpatient Physician
32753MO0770023,Silver,-28.51258699999958,0,0,56,18,Inpatient Physician
32753MO0770029,Silver,-314.28273729999955,0,0,31,10,Inpatient Physician
32753MO0770031,Silver,-278.72927700000014,0,0,31,10,Inpatient Physician
32753MO0770032,Silver,-31.38250919999888,0,0,31,10,Inpatient Physician
32753MO0770033,Silver,-103.43785867499889,0,0,22,7,Advanced Imaging
32753MO0770034,Silver,-16.529441249999408,0,0,27,9,Specialist
32753MO0930004,Silver,-55.17474610000362,0,0,53,17,Inpatient Physician
34762MO0140016,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
34762MO0140014,Silver,247.01619105000265,0,0,59,19,Inpatient Physician
74483MO0040011,Bronze,-482.03951974999893,0,0,22,7,Advanced Imaging
74483MO0040012,Bronze,-332.0395197500003,0,0,22,7,Advanced Imaging
74483MO0040013,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
74483MO0040018,Gold,966.8373338000016,0,0,59,19,Inpatient Physician
74483MO0040014,Silver,1775.524286575,0,0,59,19,Inpatient Physician
74483MO0040015,Silver,-48.2303017000002,0,0,40,13,Inpatient Physician
74483MO0040016,Silver,-193.9052492999998,0,0,50,16,Advanced Imaging
74483MO0040017,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
34762MO0440002,Bronze,-85.63161580000053,0,0,22,7,Advanced Imaging
30613MO0570012,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
30613MO0570011,Catastrophic,0.0,0,0,21,7,Inpatient Physician
34762MO0440001,Silver,-25.850018999999932,0,0,21,7,Inpatient Physician
30613MO0570013,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
74483MO0040001,Bronze,-482.03951974999893,0,0,22,7,Advanced Imaging
74483MO0040002,Bronze,-332.0395197500003,0,0,22,7,Advanced Imaging
74483MO0040009,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
74483MO0040008,Gold,966.8373338000016,0,0,59,19,Inpatient Physician
74483MO0040003,Silver,1775.524286575,0,0,59,19,Inpatient Physician
74483MO0040004,Silver,-48.2303017000002,0,0,40,13,Inpatient Physician
74483MO0040005,Silver,-193.9052492999998,0,0,50,16,Advanced Imaging
74483MO0040010,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
30613MO0570007,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
30613MO0570006,Catastrophic,0.0,0,0,21,7,Inpatient Physician
30613MO0570008,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
30613MO0570002,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
30613MO0570001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
30613MO0570003,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
30613MO0570031,Gold,1216.8373338000013,0,0,59,19,Inpatient Physician
34762MO0140012,Gold,-19.21830829999844,0,0,48,16,Specialist
90714MS0010006,Bronze,0.0,0,0,20,7,Specialist
90714MS0020004,Bronze,0.0,0,0,20,7,Specialist
90714MS0030004,Bronze,0.0,0,0,20,7,Specialist
48963MS0520010,Bronze,0.0,0,0,18,6,Inpatient Physician
48963MS0520011,Bronze,-14.89901080000071,0,0,30,10,Specialist
48963MS0520009,Catastrophic,0.0,0,0,21,7,Inpatient Physician
90714MS0010001,Gold,1444.032382099999,0,0,59,19,Inpatient Physician
90714MS0010002,Silver,-15.001667799999368,0,0,30,10,Specialist
90714MS0010003,Silver,-420.0,0,0,22,7,Advanced Imaging
90714MS0010005,Silver,-35.30336779999878,0,0,45,15,Specialist
90714MS0010008,Silver,-2.9550516999992453,0,0,45,15,Specialist
90714MS0010009,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
90714MS0020001,Silver,-15.001667799999368,0,0,30,10,Specialist
90714MS0020002,Silver,-420.0,0,0,22,7,Advanced Imaging
90714MS0020003,Silver,-35.30336779999878,0,0,45,15,Specialist
90714MS0020006,Silver,-2.9550516999992453,0,0,45,15,Specialist
90714MS0030001,Silver,-15.001667799999368,0,0,30,10,Specialist
90714MS0030002,Silver,-420.0,0,0,22,7,Advanced Imaging
90714MS0030003,Silver,-35.30336779999878,0,0,45,15,Specialist
90714MS0030006,Silver,-2.9550516999992453,0,0,45,15,Specialist
48963MS0520012,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
48963MS0490002,Bronze,0.0,0,0,18,6,Inpatient Physician
48963MS0490001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48963MS0490003,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
48963MS0520013,Gold,1216.8373338000013,0,0,59,19,Inpatient Physician
48963MS0520006,Bronze,-14.89901080000071,0,0,30,10,Specialist
48963MS0520007,Bronze,-132.03951974999825,0,0,22,7,Advanced Imaging
48963MS0520005,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48963MS0520008,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
48963MS0490012,Bronze,0.0,0,0,18,6,Inpatient Physician
48963MS0490011,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48963MS0490013,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
48963MS0520015,Bronze,0.0,0,0,18,6,Inpatient Physician
48963MS0520016,Bronze,-14.89901080000071,0,0,30,10,Specialist
48963MS0520014,Catastrophic,0.0,0,0,21,7,Inpatient Physician
48963MS0520017,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
30751MT0550019,Bronze,0.0,0,0,18,6,Inpatient Physician
30751MT0550028,Bronze,-26.64908439999884,0,0,24,8,Specialist
30751MT0550031,Bronze,-86.65456330000059,0,0,25,8,Inpatient Physician
30751MT0570017,Bronze,-39.22371185000043,0,0,22,7,Advanced Imaging
23603MT0150009,Bronze,0.0,0,0,18,6,Inpatient Physician
30751MT0550022,Catastrophic,0.0,0,0,21,7,Inpatient Physician
30751MT0550034,Gold,-291.4917107999998,0,0,31,10,Inpatient Physician
30751MT0570011,Gold,-54.89901080000001,0,0,30,10,Specialist
23603MT0150015,Gold,-61.1030422000001,0,0,25,8,Inpatient Physician
